,site,date,stars,title,text,location
6157,www.godaddy.com,2022-10-08T20:21:49.000Z,5,🌟🌟🌟🌟🌟The GoDaddy Team ROCKS 🎸,"🌟🌟🌟🌟🌟The GoDaddy Team ROCKS 🎸. Everyone on the server service side is ready to help and are professional at every level. Seriously, I couldn't run our business or service our client's websites without the superpowers of the GoDaddy team. Thank you... Ziggy - holganic.com | marketingpro20.com and more...",US
6158,www.godaddy.com,2022-10-08T20:17:24.000Z,5,🌟🌟🌟🌟🌟The GoDaddy Team ROCKS 🎸,"🌟🌟🌟🌟🌟The GoDaddy Team ROCKS 🎸. Everyone on the server service side is ready to help and are professional at every level. Seriously, I couldn't run our business or service our client's websites without the superpowers of the GoDaddy team. Thank you... Ziggy -  holganic.com | marketingpro20.com and more...",US
6159,www.godaddy.com,2022-10-08T19:04:13.000Z,5,I've been with Go Daddy for for 10+ years!!,I've been with Go Daddy for for 10+ years and they have been perfect! 24/7 Customer service where actual people answer the phone!! I would recommend anybody that wants a quality reliable website!,US
6160,www.godaddy.com,2022-10-08T18:44:26.000Z,5,These guys and gals are always ready to…,These guys and gals are always ready to help in a positive way. Building and maintaining your websites couldn't be easier.,US
6161,www.godaddy.com,2022-10-08T18:32:54.000Z,4,Good people,"Good people, make good products, which make good companies.",US
6162,www.godaddy.com,2022-10-08T18:05:37.000Z,5,Excellent GoDaddy service by Kristine,"Great phone service on my website issues, quickly and kindly resolved by Kristine Thank you",US
6163,www.godaddy.com,2022-10-08T17:54:21.000Z,1,Zero product knowledge,Customer service representatives are not trained. Dumber than a box of rocks. Zero product knowledge on the simplest of questions. Don't use them. Overpriced. Don't even recognize the plan I'm on. Yet I'm paying a fortune for service that can't be provided. Train your employees!,US
6164,www.godaddy.com,2022-10-08T17:51:40.000Z,5,Using GoDaddy for over 10 years they…,"Using GoDaddy for over 10 years they have proven to be the only Trusted Domain Registrar and Web/Email Hosting Company for my business!  Thank you GoDaddy for always being there, being there live on a call with me and taking such good care of us!!  Sonja ~ Real Estate Investor",US
6165,www.godaddy.com,2022-10-08T17:36:57.000Z,1,It will show low price and when you go…,It will show low price and when you go on checkout it will show error and later they might double the prices.,GB
6166,www.godaddy.com,2022-10-10T20:12:45.000Z,1,unable to cancel subscription for 2 years,"For 2 years now I have been unable to cancel my subscription. A combination of not having access to the mobile phone for 2 step verification and the merchant using multiple user ID's to process payments. They change their merchant ID so you cannot block their payment. They know EXACTLY what they are doing.  They may be good, while you are using their service, but you can never leave. It is criminal how difficult it is to cancel a subscription are get assistance in this from their support.  UPDATE: I appreciate The reach out below. I will keep you posted. But I've been told what the cancelation policies are, by the previous customer service people. If these people were lazy and lying, then GoDaddy should consider who they employ to represent them.",NL
6167,www.godaddy.com,2022-10-08T16:45:00.000Z,5,Exceptional customer service.,"Date of experience:   October 07, 2022",US
6168,www.godaddy.com,2022-10-08T16:29:40.000Z,5,Customer service was easy to contact…,Customer service was easy to contact over the phone and was such great help!,US
6169,www.godaddy.com,2022-10-08T15:56:39.000Z,4,Web builder questions,"Aaron walked me through the basics of their Web builder program. He was very patient and talked with me in terms that were easy for me to understand, as I am not very tech savvy.",US
6170,www.godaddy.com,2022-10-08T15:37:00.000Z,5,I have been very satisfied when dealing…,"I have been very satisfied when dealing with GoDaddy over the years. Recent contact with support has reinforced my satisfaction. Very fast, very friendly and competent service. I would recommend GoDaddy.",GB
6171,www.godaddy.com,2022-10-08T15:33:11.000Z,5,Very helpful and kind,Very helpful and kind. Had to transfer my Domain back from a website designer that took it. We were so relieved to have our domain back with our go daddy products. Patricia,US
6172,www.godaddy.com,2022-10-08T13:32:11.000Z,5,GoDaddy are the Kings of this business,"GoDaddy are the Kings of this business, absolutely fantastic service! 24-7 support and gets answered by an actual human without long waits and with pleasant phone etiquette! Keep it up!",GB
6173,www.godaddy.com,2022-10-08T13:20:25.000Z,5,During my purchase of a domain my…,"During my purchase of a domain my payment process showed error. I called the number displayed after checking my payment information was correct, which it was. I had chosen to make payment and reoccurring payments with my checking account instead of my bank card. Atalia, my customer service rep assisted me. She quickly discovered that due to my purchase with my bank account that the purchase was under the amount for the initial purchase but it would go through with my bank card. She was able to help me use my bank card for initial payment then removed the card info so that my reoccurring payments will come out of my bank account. This was my desire and Atalia made it happen. I am extremely pleased!",US
6174,www.godaddy.com,2022-10-08T10:36:32.000Z,5,I can’t believe how this young woman,"I can’t believe how this young woman, the representative from GoDaddy, Kedeisha Changed my view! I was so angry and ready to QUIT YOU!’ She was patient, kind and I knew she felt the passion that I felt for my nonprofit CharlieCause.Org -  I started in honor of my beloved brother who was hit while walking across the street in a crosswalk, by a distracted  driver on Meth. Charlies was not expected to live, However be did.  He was a fighter and he woke up from a 4 year coma when I came to visit from Hawaii. I immediately moved back to California to be close to Charlie as he needed stimulation & therapy.  He lived another 5 years and passed away 9/20/18. R.I.P.  Buddy.   THANK YOU Kedeisha, for getting my site back up and for the fantastic website building info. Gonna do It…AND YOU MY DEAR IS AN ASSET TO THIS COMPANY!",US
6175,www.godaddy.com,2022-10-08T10:05:11.000Z,5,The IT tech at GoDaddy went above and…,"The IT tech at GoDaddy went above and beyond to help me with the technical difficulties that the website was experiencing. He was friendly and courteous, and I can't say enough kind things about my experience working with him. 10/10!!",CA
6176,www.godaddy.com,2022-10-08T09:41:22.000Z,5,Good customer service,Good business phone and customer service good price,US
6177,www.godaddy.com,2022-10-08T09:21:48.000Z,5,Just had a fantastic call with go…,Just had a fantastic call with go daddy. Abraham was extremely helpful and resolved our issue right away. Thank you so much,GB
6178,www.godaddy.com,2022-10-08T08:52:18.000Z,5,GoDaddy service,The customer service guy Chris went over and above to get me a good deal and make it happen,AU
6179,www.godaddy.com,2022-10-08T07:03:02.000Z,5,Excellent customer service,"Excellent customer service!  Quick call, smart rep resolved issue in minutes.",US
6180,www.godaddy.com,2022-10-08T06:21:22.000Z,5,I always get my issues fixed with godaddy…,I always get my issues with godaddy handeled so quick.  They are so professional and respectful of our time and money,US
6181,www.godaddy.com,2022-10-08T05:51:01.000Z,5,WebSite Renewal,I called to check on my website that needed renewal. Due to family circumstances I was unable to fulfill the renewal on time. Mona was VERY kind and helpful. So was her manager.  They helped me renew my website and made it such a pleasant experience. KINDNESS is Always A Blessing for both of us. Kindness makes people happy doing business with Godaddy.,US
6182,www.godaddy.com,2022-10-08T11:23:06.000Z,5,Your rep listened to my problem!!!,"Your rep, Adam, listened to my problem, repeated my problem back to me in his own words (an extremely comforting lost art), then assured me that he could help, which he did!",US
6183,www.godaddy.com,2022-10-08T05:06:09.000Z,5,I really like my business email,"I really like my business email, phone and website. Since Im not very tech savvy, the staff at GoDaddy are and they’re always kind, knowledgeable & very helpful.",US
6184,www.godaddy.com,2022-10-08T04:11:07.000Z,5,Great Patience and Knowledge!,The GoDaddy representative showed great patience and great knowledge. She solved my issue with email on my iPhone.,US
6185,www.godaddy.com,2022-10-08T03:23:01.000Z,5,Customer Service A+ All the Way!,What a pleasure to be helped by an employee who genuinely loves her job! The entire process of transferring in my domains was seamless thanks to the customer support that godaddy provided. Thank you Leigh!,US
